"duration_ms","popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo"
-0.991768997303517,4.43366584043845,0.226431746474795,-1.60809923942851,1.61094819113828,0.223942689625776,-1.35425467928221,-0.497608685418705,1.85963894896925,-0.368821403826738,-0.45543917295923,-1.58507364083645,-1.35998571045989
-0.735706154907895,4.43366584043845,0.291146129305985,-1.03262674008214,-0.353858843234892,-0.231000979592565,0.738398114222078,-0.336921906822225,1.6051655702469,-0.368821403826738,-0.622258027562646,-1.6360257684865,0.11448699619568
0.0874033575050936,4.30462553340414,-0.897245264503148,-1.27560401758394,0.768888033549777,-0.205846426823689,0.738398114222078,-0.3522254095457,1.94772588775775,-0.368801509415467,-0.291247386932247,-0.887268330129097,1.64145279762934
-0.366736640806457,4.17558522636983,-1.38554469859304,-0.81522601810685,-0.0731721240387249,0.178743102619202,0.738398114222078,-0.568660662349121,0.946144768940302,-0.368821403826738,0.897501143903114,-0.879307060183776,-0.619449791174626
0.227225543567583,4.17558522636983,-0.867829635943516,-0.337796981612088,-0.353858843234892,-0.0631729478377213,-1.35425467928221,-0.495422470743923,1.30827996173749,-0.368752730649757,-0.597300876086544,-1.43261532138356,0.07015949393863
-0.570353340410847,3.9175046123012,-0.538374596075637,-0.900481203195201,-1.19591900082339,0.497498450987302,0.738398114222078,-0.583964165072595,1.49097879774328,-0.368821403826738,-0.527683558811103,-0.178715304995561,-0.359050712126253
0.927016093823293,3.78846430526689,0.214665495050942,-0.295169389067913,1.33026147194211,-0.965396008477637,-1.35425467928221,-0.33145637013527,1.38984194209722,-0.355752690146829,-0.820601705083242,-1.16989341318798,-0.409577398909478
-0.339218444613307,3.65942399823258,-1.4208434528646,-1.36512196192671,-0.353858843234892,-0.373084898748013,-1.35425467928221,-0.568660662349121,2.08801249397649,-0.368821403826738,-0.593360273221897,-1.47640230608282,-0.179307689816274
0.0176076716340249,3.65942399823258,-1.31494719004992,-1.80844892438613,-0.353858843234892,-0.774378623388986,-1.35425467928221,-0.495422470743923,0.851532871723018,-0.368786651037175,-0.590733204645465,-1.36494452684833,1.8180295697781
-0.339231267631104,3.65942399823258,-1.4208434528646,-1.36512196192671,-0.353858843234892,-0.373084898748013,-1.35425467928221,-0.568660662349121,2.08801249397649,-0.368821403826738,-0.593360273221897,-1.47640230608282,-0.179307689816274
-0.228414747826259,3.53038369119827,-1.65616848134165,-0.559460462841799,0.207514595157442,0.48826201364248,-1.35425467928221,-0.533681227552609,1.32785483702383,-0.368821403826738,-0.740476113502074,-1.05843563395349,-1.44344139891978
0.173022647338113,3.53038369119827,-0.150088299088495,-1.48874198030482,-0.353858843234892,0.33576253748117,0.738398114222078,-0.605826311820416,1.77807696860952,-0.368815327291078,-0.632766301868373,-1.71842491242057,-0.3550512382384
0.197129920797163,3.53038369119827,-0.185387053360053,-0.789649462580345,1.33026147194211,-0.117805492132624,0.738398114222078,-0.300849364688322,1.5464409443879,-0.368762303274427,-0.521115887370024,-1.4087315115476,0.773600292914048
0.0331619922222311,3.53038369119827,-1.25023280721873,-1.18182331398676,-0.63454556243106,0.0639754556112062,0.738398114222078,-0.563195125662166,1.29523004487993,-0.368821403826738,-0.429168487194913,-1.6161225936232,-0.668476675249905
0.926580111218183,3.53038369119827,-1.5326228413912,-1.66777786899035,-1.47660572001956,-0.0955987385163502,0.738398114222078,-0.552264052288256,1.54317846517351,-0.354295986392699,-0.376627115666278,-0.771829915921948,-1.32012428737761
-0.127715589063535,3.53038369119827,0.614718043461937,-1.19461159175001,1.04957475274594,-0.42928960259097,0.738398114222078,-0.469187894646539,0.991819477941749,-0.346845987193005,-0.514548215928945,-0.720081661277364,-1.28766189098786
-0.23020997031789,3.40134338416396,-0.756050247416914,-0.610613573894809,-1.19591900082339,-0.368564940047355,0.738398114222078,0.477443059534082,1.86616390739803,-0.368821403826738,-0.501412873046786,0.450225020684768,-1.49523458576749
0.240894880539577,3.40134338416396,0.655899923445422,-1.66777786899035,0.207514595157442,-1.22696405328525,-1.35425467928221,0.153883287666341,1.98361315911603,2.36561964321152,-0.521115887370024,-0.986784204445605,-0.0219283923292125
-1.36711155125025,3.40134338416396,0.902991203346331,-1.5569461283755,1.61094819113828,-1.56399575639948,-1.35425467928221,1.8984825981424,1.59211565338934,-0.360372522052784,-0.521115887370024,-1.2375642077232,0.644417286336358
0.550365592061232,3.27230307712965,-1.00314152731782,-1.50153025806807,0.768888033549777,0.225318329230324,0.738398114222078,-0.580684843060422,2.04886274340382,-0.368821403826738,-0.350356429901961,-0.636488326851497,-0.0244613924581866
-0.19456198084121,3.27230307712965,-1.37966157288111,-0.252541796523737,1.33026147194211,0.159680668099039,0.738398114222078,-0.28773207663963,1.30827996173749,-0.368821403826738,-0.624885096139078,0.0123551736921337,-1.18720843850459
-0.391908224742688,3.27230307712965,-1.32671344147377,-2.15373242399395,-0.353858843234892,-1.15425167418771,0.738398114222078,0.129834926243739,2.2315615794096,-0.368656172000912,-0.628168931859617,-1.16591277821532,-1.26723124521074
-0.650215095252849,3.27230307712965,-1.16198592153984,-0.738496351527335,0.207514595157442,-0.296638640723851,0.738398114222078,0.521167353029723,1.53665350674473,-0.368781157183016,-0.666261426217877,-0.608623882042875,1.60845713805454
-1.74921183557619,3.14326277009533,-3.48582057775076,-2.61232006458419,0.768888033549777,-3.97942238204209,0.738398114222078,-0.93266540570033,1.62147796631884,3.79318932225889,-0.488277530164627,-1.95407850280206,-4.02160225387778
-0.222682858870836,3.14326277009533,-0.456010836108668,-0.585037018368304,-0.63454556243106,0.147889471488628,0.738398114222078,-0.647364390641274,0.815645600364738,-0.343932579684746,0.0371361851217202,-0.823578170566532,-1.05652562921896
-1.34324791512935,3.14326277009533,0.449990523527998,-1.3139688508737,1.61094819113828,-0.365027581064232,0.738398114222078,-0.615664277856935,1.92162605404264,-0.368821403826738,-0.571030190322227,0.115851682981302,-1.85742027526175
-0.609861058244535,3.14326277009533,-0.556023973211416,-1.62515027644618,-1.19591900082339,-1.63710117538403,-1.35425467928221,1.12237638859478,1.38984194209722,-0.368821403826738,-0.271544372609009,-1.59781167274896,-0.058223617861489
-0.904457069121245,3.14326277009533,0.679432426293127,-1.83402547991264,1.04957475274594,-0.145907844054102,-1.35425467928221,-0.473560323996103,1.8726888658268,-0.368821403826738,-0.705667454864353,-0.67231404160544,-1.60388695972086
-0.237031815786089,3.14326277009533,-0.873712761655442,-1.30970609161928,0.768888033549777,-0.539537290898308,0.738398114222078,-0.254938856517899,1.6345278831764,0.180564012016565,1.09453128713549,-1.60577294269428,-0.530561484017066
-0.0249519244354362,3.14326277009533,0.0675873522527818,-1.06672881411748,-0.0731721240387249,0.135901754934711,0.738398114222078,-0.624409136556063,0.926569893653967,-0.368821403826738,-0.343788758460882,-1.43659595635622,0.710475263384082
-0.586100006266014,3.14326277009533,0.126418609372046,-1.27134125832953,0.48820131435361,-0.881285472656709,0.738398114222078,-0.410160098427424,1.9640382838297,-0.358874198191393,-0.695159180558626,-1.50824738586411,-0.0234948529352886
0.951469588762872,3.14326277009533,0.191132992203236,-0.354848018629758,1.33026147194211,-0.725641677399289,-1.35425467928221,-0.281173432615284,1.19083071001948,-0.35775045529535,-0.858694199441502,-1.40077024160228,-0.412210385885648
0.414775001871873,3.14326277009533,0.126418609372046,-1.01131294381006,-0.353858843234892,-0.445993797789051,0.738398114222078,-0.412346313102206,1.02118179087125,-0.366890230849834,-0.569716656034011,-1.15397087329734,-0.422442373248742
1.06379922466781,3.01422246306102,-0.208919556207759,-0.742759110781752,-0.0731721240387249,0.193875138269229,0.738398114222078,-0.667040322714313,1.4257292134555,-0.368760638470137,-0.494845201605707,-1.10620325362541,0.853656428569261
-0.0788342452199724,3.01422246306102,0.844159946227066,-1.3139688508737,-0.353858843234892,0.0747840525040825,0.738398114222078,-0.192631738286611,2.12716224454915,-0.368821403826738,0.0042978279163235,-0.517069277671688,-0.315356459901447
-0.407603598526665,3.01422246306102,0.055821100828929,-1.01983846231889,1.61094819113828,0.392556801154648,0.738398114222078,-0.445139533223936,1.4257292134555,-0.368821403826738,-0.686621207685223,0.107890413035981,-1.55935948376942
-0.258779653970424,3.01422246306102,-0.61485523033068,-1.16477227696909,-0.353858843234892,-0.152196482246321,0.738398114222078,-0.456070606597846,0.854795350937407,-0.368821403826738,0.161921942502228,-1.56477240247588,-0.594753039917126
0.820367054802592,3.01422246306102,-1.309064064338,-0.636190129421314,-0.0731721240387249,-0.157699040664513,0.738398114222078,-0.634247102592582,-0.892262268367953,2.01184873149424,-0.501412873046786,-1.22960293777788,-0.872516501428598
